"FilePath","Package","Class","Method Name","Return Type","Parameters","Function Body","Throws","Modifiers","Generics"
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldFindSingleOwnerWithPet","void","","{\n        Owner owner = this.clinicService.findOwnerById(1);\n        assertThat(owner.getLastName()).startsWith(""Franklin"");\n        assertThat(owner.getPets().size()).isEqualTo(1);\n        assertThat(owner.getPets().get(0).getType()).isNotNull();\n        assertThat(owner.getPets().get(0).getType().getName()).isEqualTo(""cat"");\n    }","","@Test",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldInsertOwner","void","","{\n        Collection<Owner> owners = this.clinicService.findOwnerByLastName(""Schultz"");\n        int found = owners.size();\n\n        Owner owner = new Owner();\n        owner.setFirstName(""Sam"");\n        owner.setLastName(""Schultz"");\n        owner.setAddress(""4, Evans Street"");\n        owner.setCity(""Wollongong"");\n        owner.setTelephone(""4444444444"");\n        this.clinicService.saveOwner(owner);\n        assertThat(owner.getId().longValue()).isNotEqualTo(0);\n        assertThat(owner.getPet(""null value"")).isNull();\n        owners = this.clinicService.findOwnerByLastName(""Schultz"");\n        assertThat(owners.size()).isEqualTo(found + 1);\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldUpdateOwner","void","","{\n        Owner owner = this.clinicService.findOwnerById(1);\n        String oldLastName = owner.getLastName();\n        String newLastName = oldLastName + ""X"";\n\n        owner.setLastName(newLastName);\n        this.clinicService.saveOwner(owner);\n\n        // retrieving new name from database\n        owner = this.clinicService.findOwnerById(1);\n        assertThat(owner.getLastName()).isEqualTo(newLastName);\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldFindPetWithCorrectId","void","","{\n        Pet pet7 = this.clinicService.findPetById(7);\n        assertThat(pet7.getName()).startsWith(""Samantha"");\n        assertThat(pet7.getOwner().getFirstName()).isEqualTo(""Jean"");\n\n    }","","@Test",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldInsertPetIntoDatabaseAndGenerateId","void","","{\n        Owner owner6 = this.clinicService.findOwnerById(6);\n        int found = owner6.getPets().size();\n\n        Pet pet = new Pet();\n        pet.setName(""bowser"");\n        Collection<PetType> types = this.clinicService.findPetTypes();\n        pet.setType(EntityUtils.getById(types, PetType.class, 2));\n        pet.setBirthDate(LocalDate.now());\n        owner6.addPet(pet);\n        assertThat(owner6.getPets().size()).isEqualTo(found + 1);\n\n        this.clinicService.savePet(pet);\n        this.clinicService.saveOwner(owner6);\n\n        owner6 = this.clinicService.findOwnerById(6);\n        assertThat(owner6.getPets().size()).isEqualTo(found + 1);\n        // checks that id has been generated\n        assertThat(pet.getId()).isNotNull();\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldUpdatePetName","void","","{\n        Pet pet7 = this.clinicService.findPetById(7);\n        String oldName = pet7.getName();\n\n        String newName = oldName + ""X"";\n        pet7.setName(newName);\n        this.clinicService.savePet(pet7);\n\n        pet7 = this.clinicService.findPetById(7);\n        assertThat(pet7.getName()).isEqualTo(newName);\n    }","throws Exception","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldFindVets","void","","{\n        Collection<Vet> vets = this.clinicService.findVets();\n\n        Vet vet = EntityUtils.getById(vets, Vet.class, 3);\n        assertThat(vet.getLastName()).isEqualTo(""Douglas"");\n        assertThat(vet.getNrOfSpecialties()).isEqualTo(2);\n        assertThat(vet.getSpecialties().get(0).getName()).isEqualTo(""dentistry"");\n        assertThat(vet.getSpecialties().get(1).getName()).isEqualTo(""surgery"");\n    }","","@Test",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldAddNewVisitForPet","void","","{\n        Pet pet7 = this.clinicService.findPetById(7);\n        int found = pet7.getVisits().size();\n        Visit visit = new Visit();\n        pet7.addVisit(visit);\n        visit.setDescription(""test"");\n        this.clinicService.saveVisit(visit);\n        this.clinicService.savePet(pet7);\n\n        pet7 = this.clinicService.findPetById(7);\n        assertThat(pet7.getVisits().size()).isEqualTo(found + 1);\n        assertThat(visit.getId()).isNotNull();\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldFindVisitsByPetId","void","","{\n        Collection<Visit> visits = this.clinicService.findVisitsByPetId(7);\n        assertThat(visits.size()).isEqualTo(2);\n        Visit[] visitArr = visits.toArray(new Visit[visits.size()]);\n        assertThat(visitArr[0].getPet()).isNotNull();\n        assertThat(visitArr[0].getDate()).isNotNull();\n        assertThat(visitArr[0].getPet().getId()).isEqualTo(7);\n    }","throws Exception","@Test",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldFindAllPets","void","","{\n        Collection<Pet> pets = this.clinicService.findAllPets();\n        Pet pet1 = EntityUtils.getById(pets, Pet.class, 1);\n        assertThat(pet1.getName()).isEqualTo(""Leo"");\n        Pet pet3 = EntityUtils.getById(pets, Pet.class, 3);\n        assertThat(pet3.getName()).isEqualTo(""Rosy"");\n    }","","@Test",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldDeletePet","void","","{\n        Pet pet = this.clinicService.findPetById(1);\n        this.clinicService.deletePet(pet);\n        try {\n            pet = this.clinicService.findPetById(1);\n		} catch (Exception e) {\n			pet = null;\n		}\n        assertThat(pet).isNull();\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldFindVisitDyId","void","","{\n    	Visit visit = this.clinicService.findVisitById(1);\n    	assertThat(visit.getId()).isEqualTo(1);\n    	assertThat(visit.getPet().getName()).isEqualTo(""Samantha"");\n    }","","@Test",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldFindAllVisits","void","","{\n        Collection<Visit> visits = this.clinicService.findAllVisits();\n        Visit visit1 = EntityUtils.getById(visits, Visit.class, 1);\n        assertThat(visit1.getPet().getName()).isEqualTo(""Samantha"");\n        Visit visit3 = EntityUtils.getById(visits, Visit.class, 3);\n        assertThat(visit3.getPet().getName()).isEqualTo(""Max"");\n    }","","@Test",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldInsertVisit","void","","{\n        Collection<Visit> visits = this.clinicService.findAllVisits();\n        int found = visits.size();\n\n        Pet pet = this.clinicService.findPetById(1);\n\n        Visit visit = new Visit();\n        visit.setPet(pet);\n        visit.setDate(LocalDate.now());\n        visit.setDescription(""new visit"");\n\n\n        this.clinicService.saveVisit(visit);\n        assertThat(visit.getId().longValue()).isNotEqualTo(0);\n\n        visits = this.clinicService.findAllVisits();\n        assertThat(visits.size()).isEqualTo(found + 1);\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldUpdateVisit","void","","{\n    	Visit visit = this.clinicService.findVisitById(1);\n    	String oldDesc = visit.getDescription();\n        String newDesc = oldDesc + ""X"";\n        visit.setDescription(newDesc);\n        this.clinicService.saveVisit(visit);\n        visit = this.clinicService.findVisitById(1);\n        assertThat(visit.getDescription()).isEqualTo(newDesc);\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldDeleteVisit","void","","{\n    	Visit visit = this.clinicService.findVisitById(1);\n        this.clinicService.deleteVisit(visit);\n        try {\n        	visit = this.clinicService.findVisitById(1);\n		} catch (Exception e) {\n			visit = null;\n		}\n        assertThat(visit).isNull();\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldFindVetDyId","void","","{\n    	Vet vet = this.clinicService.findVetById(1);\n    	assertThat(vet.getFirstName()).isEqualTo(""James"");\n    	assertThat(vet.getLastName()).isEqualTo(""Carter"");\n    }","","@Test",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldInsertVet","void","","{\n        Collection<Vet> vets = this.clinicService.findAllVets();\n        int found = vets.size();\n\n        Vet vet = new Vet();\n        vet.setFirstName(""John"");\n        vet.setLastName(""Dow"");\n\n        this.clinicService.saveVet(vet);\n        assertThat(vet.getId().longValue()).isNotEqualTo(0);\n\n        vets = this.clinicService.findAllVets();\n        assertThat(vets.size()).isEqualTo(found + 1);\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldUpdateVet","void","","{\n    	Vet vet = this.clinicService.findVetById(1);\n    	String oldLastName = vet.getLastName();\n        String newLastName = oldLastName + ""X"";\n        vet.setLastName(newLastName);\n        this.clinicService.saveVet(vet);\n        vet = this.clinicService.findVetById(1);\n        assertThat(vet.getLastName()).isEqualTo(newLastName);\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldDeleteVet","void","","{\n    	Vet vet = this.clinicService.findVetById(1);\n        this.clinicService.deleteVet(vet);\n        try {\n        	vet = this.clinicService.findVetById(1);\n		} catch (Exception e) {\n			vet = null;\n		}\n        assertThat(vet).isNull();\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldFindAllOwners","void","","{\n        Collection<Owner> owners = this.clinicService.findAllOwners();\n        Owner owner1 = EntityUtils.getById(owners, Owner.class, 1);\n        assertThat(owner1.getFirstName()).isEqualTo(""George"");\n        Owner owner3 = EntityUtils.getById(owners, Owner.class, 3);\n        assertThat(owner3.getFirstName()).isEqualTo(""Eduardo"");\n    }","","@Test",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldDeleteOwner","void","","{\n    	Owner owner = this.clinicService.findOwnerById(1);\n        this.clinicService.deleteOwner(owner);\n        try {\n        	owner = this.clinicService.findOwnerById(1);\n		} catch (Exception e) {\n			owner = null;\n		}\n        assertThat(owner).isNull();\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldFindPetTypeById","void","","{\n    	PetType petType = this.clinicService.findPetTypeById(1);\n    	assertThat(petType.getName()).isEqualTo(""cat"");\n    }","","@Test",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldFindAllPetTypes","void","","{\n        Collection<PetType> petTypes = this.clinicService.findAllPetTypes();\n        PetType petType1 = EntityUtils.getById(petTypes, PetType.class, 1);\n        assertThat(petType1.getName()).isEqualTo(""cat"");\n        PetType petType3 = EntityUtils.getById(petTypes, PetType.class, 3);\n        assertThat(petType3.getName()).isEqualTo(""lizard"");\n    }","","@Test",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldInsertPetType","void","","{\n        Collection<PetType> petTypes = this.clinicService.findAllPetTypes();\n        int found = petTypes.size();\n\n        PetType petType = new PetType();\n        petType.setName(""tiger"");\n\n        this.clinicService.savePetType(petType);\n        assertThat(petType.getId().longValue()).isNotEqualTo(0);\n\n        petTypes = this.clinicService.findAllPetTypes();\n        assertThat(petTypes.size()).isEqualTo(found + 1);\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldUpdatePetType","void","","{\n    	PetType petType = this.clinicService.findPetTypeById(1);\n    	String oldLastName = petType.getName();\n        String newLastName = oldLastName + ""X"";\n        petType.setName(newLastName);\n        this.clinicService.savePetType(petType);\n        petType = this.clinicService.findPetTypeById(1);\n        assertThat(petType.getName()).isEqualTo(newLastName);\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldDeletePetType","void","","{\n    	PetType petType = this.clinicService.findPetTypeById(1);\n        this.clinicService.deletePetType(petType);\n        clearCache();\n        try {\n        	petType = this.clinicService.findPetTypeById(1);\n		} catch (Exception e) {\n			petType = null;\n		}\n        assertThat(petType).isNull();\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldFindSpecialtyById","void","","{\n    	Specialty specialty = this.clinicService.findSpecialtyById(1);\n    	assertThat(specialty.getName()).isEqualTo(""radiology"");\n    }","","@Test",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldFindAllSpecialtys","void","","{\n        Collection<Specialty> specialties = this.clinicService.findAllSpecialties();\n        Specialty specialty1 = EntityUtils.getById(specialties, Specialty.class, 1);\n        assertThat(specialty1.getName()).isEqualTo(""radiology"");\n        Specialty specialty3 = EntityUtils.getById(specialties, Specialty.class, 3);\n        assertThat(specialty3.getName()).isEqualTo(""dentistry"");\n    }","","@Test",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldInsertSpecialty","void","","{\n        Collection<Specialty> specialties = this.clinicService.findAllSpecialties();\n        int found = specialties.size();\n\n        Specialty specialty = new Specialty();\n        specialty.setName(""dermatologist"");\n\n        this.clinicService.saveSpecialty(specialty);\n        assertThat(specialty.getId().longValue()).isNotEqualTo(0);\n\n        specialties = this.clinicService.findAllSpecialties();\n        assertThat(specialties.size()).isEqualTo(found + 1);\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldUpdateSpecialty","void","","{\n    	Specialty specialty = this.clinicService.findSpecialtyById(1);\n    	String oldLastName = specialty.getName();\n        String newLastName = oldLastName + ""X"";\n        specialty.setName(newLastName);\n        this.clinicService.saveSpecialty(specialty);\n        specialty = this.clinicService.findSpecialtyById(1);\n        assertThat(specialty.getName()).isEqualTo(newLastName);\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldDeleteSpecialty","void","","{\n        Specialty specialty = new Specialty();\n        specialty.setName(""test"");\n        this.clinicService.saveSpecialty(specialty);\n        Integer specialtyId = specialty.getId();\n        assertThat(specialtyId).isNotNull();\n    	specialty = this.clinicService.findSpecialtyById(specialtyId);\n        assertThat(specialty).isNotNull();\n        this.clinicService.deleteSpecialty(specialty);\n        try {\n        	specialty = this.clinicService.findSpecialtyById(specialtyId);\n		} catch (Exception e) {\n			specialty = null;\n		}\n        assertThat(specialty).isNull();\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","shouldFindSpecialtiesByNameIn","void","","{\n        Specialty specialty1 = new Specialty();\n        specialty1.setName(""radiology"");\n        specialty1.setId(1);\n        Specialty specialty2 = new Specialty();\n        specialty2.setName(""surgery"");\n        specialty2.setId(2);\n        Specialty specialty3 = new Specialty();\n        specialty3.setName(""dentistry"");\n        specialty3.setId(3);\n        List<Specialty> expectedSpecialties = List.of(specialty1, specialty2, specialty3);\n        Set<String> specialtyNames = expectedSpecialties.stream()\n            .map(Specialty::getName)\n            .collect(Collectors.toSet());\n        Collection<Specialty> actualSpecialties = this.clinicService.findSpecialtiesByNameIn(specialtyNames);\n        assertThat(actualSpecialties).isNotNull();\n        assertThat(actualSpecialties.size()).isEqualTo(expectedSpecialties.size());\n        for (Specialty expected : expectedSpecialties) {\n            assertThat(actualSpecialties.stream()\n                .anyMatch(\n                    actual -> actual.getName().equals(expected.getName())\n                    && actual.getId().equals(expected.getId()))).isTrue();\n        }\n    }","","@Test @Transactional",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\AbstractClinicServiceTests.java","","AbstractClinicServiceTests","clearCache","void","","{}","","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\ClinicServiceJpaTests.java","","ClinicServiceJpaTests","clearCache","void","","{\n        entityManager.clear();\n    }","","@Override",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\clinicService\ClinicServiceSpringDataJpaTests.java","","ClinicServiceSpringDataJpaTests","clearCache","void","","{\n        entityManager.clear();\n    }","","@Override",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\userService\AbstractUserServiceTests.java","","AbstractUserServiceTests","init","void","","{\n        MockitoAnnotations.openMocks(this);\n    }","","@BeforeEach public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\test\java\org\springframework\samples\petclinic\service\userService\AbstractUserServiceTests.java","","AbstractUserServiceTests","shouldAddUser","void","","{\n        User user = new User();\n        user.setUsername(""username"");\n        user.setPassword(""password"");\n        user.setEnabled(true);\n        user.addRole(""OWNER_ADMIN"");\n\n        userService.saveUser(user);\n        assertThat(user.getRoles().parallelStream().allMatch(role -> role.getName().startsWith(""ROLE_"")), is(true));\n        assertThat(user.getRoles().parallelStream().allMatch(role -> role.getUser() != null), is(true));\n    }","throws Exception","@Test public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\OwnerMapperImpl.java","","OwnerMapperImpl","toOwnerDto","OwnerDto","Owner owner","{\n        if ( owner == null ) {\n            return null;\n        }\n\n        OwnerDto ownerDto = new OwnerDto();\n\n        ownerDto.setFirstName( owner.getFirstName() );\n        ownerDto.setLastName( owner.getLastName() );\n        ownerDto.setAddress( owner.getAddress() );\n        ownerDto.setCity( owner.getCity() );\n        ownerDto.setTelephone( owner.getTelephone() );\n        ownerDto.setId( owner.getId() );\n        ownerDto.setPets( petListToPetDtoList( owner.getPets() ) );\n\n        return ownerDto;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\OwnerMapperImpl.java","","OwnerMapperImpl","toOwner","Owner","OwnerDto ownerDto","{\n        if ( ownerDto == null ) {\n            return null;\n        }\n\n        Owner owner = new Owner();\n\n        owner.setId( ownerDto.getId() );\n        owner.setFirstName( ownerDto.getFirstName() );\n        owner.setLastName( ownerDto.getLastName() );\n        owner.setAddress( ownerDto.getAddress() );\n        owner.setCity( ownerDto.getCity() );\n        owner.setTelephone( ownerDto.getTelephone() );\n        owner.setPets( petDtoListToPetList( ownerDto.getPets() ) );\n\n        return owner;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\OwnerMapperImpl.java","","OwnerMapperImpl","toOwner","Owner","OwnerFieldsDto ownerDto","{\n        if ( ownerDto == null ) {\n            return null;\n        }\n\n        Owner owner = new Owner();\n\n        owner.setFirstName( ownerDto.getFirstName() );\n        owner.setLastName( ownerDto.getLastName() );\n        owner.setAddress( ownerDto.getAddress() );\n        owner.setCity( ownerDto.getCity() );\n        owner.setTelephone( ownerDto.getTelephone() );\n\n        return owner;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\OwnerMapperImpl.java","","OwnerMapperImpl","toOwnerDtoCollection","List<OwnerDto>","Collection<Owner> ownerCollection","{\n        if ( ownerCollection == null ) {\n            return null;\n        }\n\n        List<OwnerDto> list = new ArrayList<OwnerDto>( ownerCollection.size() );\n        for ( Owner owner : ownerCollection ) {\n            list.add( toOwnerDto( owner ) );\n        }\n\n        return list;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\OwnerMapperImpl.java","","OwnerMapperImpl","toOwners","Collection<Owner>","Collection<OwnerDto> ownerDtos","{\n        if ( ownerDtos == null ) {\n            return null;\n        }\n\n        Collection<Owner> collection = new ArrayList<Owner>( ownerDtos.size() );\n        for ( OwnerDto ownerDto : ownerDtos ) {\n            collection.add( toOwner( ownerDto ) );\n        }\n\n        return collection;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\OwnerMapperImpl.java","","OwnerMapperImpl","petListToPetDtoList","List<PetDto>","List<Pet> list","{\n        if ( list == null ) {\n            return null;\n        }\n\n        List<PetDto> list1 = new ArrayList<PetDto>( list.size() );\n        for ( Pet pet : list ) {\n            list1.add( petMapper.toPetDto( pet ) );\n        }\n\n        return list1;\n    }","","protected",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\OwnerMapperImpl.java","","OwnerMapperImpl","petDtoListToPetList","List<Pet>","List<PetDto> list","{\n        if ( list == null ) {\n            return null;\n        }\n\n        List<Pet> list1 = new ArrayList<Pet>( list.size() );\n        for ( PetDto petDto : list ) {\n            list1.add( petMapper.toPet( petDto ) );\n        }\n\n        return list1;\n    }","","protected",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetMapperImpl.java","","PetMapperImpl","toPetDto","PetDto","Pet pet","{\n        if ( pet == null ) {\n            return null;\n        }\n\n        PetDto petDto = new PetDto();\n\n        petDto.setOwnerId( petOwnerId( pet ) );\n        petDto.setName( pet.getName() );\n        petDto.setBirthDate( pet.getBirthDate() );\n        petDto.setType( toPetTypeDto( pet.getType() ) );\n        petDto.setId( pet.getId() );\n        petDto.setVisits( visitListToVisitDtoList( pet.getVisits() ) );\n\n        return petDto;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetMapperImpl.java","","PetMapperImpl","toPetsDto","Collection<PetDto>","Collection<Pet> pets","{\n        if ( pets == null ) {\n            return null;\n        }\n\n        Collection<PetDto> collection = new ArrayList<PetDto>( pets.size() );\n        for ( Pet pet : pets ) {\n            collection.add( toPetDto( pet ) );\n        }\n\n        return collection;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetMapperImpl.java","","PetMapperImpl","toPets","Collection<Pet>","Collection<PetDto> pets","{\n        if ( pets == null ) {\n            return null;\n        }\n\n        Collection<Pet> collection = new ArrayList<Pet>( pets.size() );\n        for ( PetDto petDto : pets ) {\n            collection.add( toPet( petDto ) );\n        }\n\n        return collection;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetMapperImpl.java","","PetMapperImpl","toPet","Pet","PetDto petDto","{\n        if ( petDto == null ) {\n            return null;\n        }\n\n        Pet pet = new Pet();\n\n        pet.setOwner( petDtoToOwner( petDto ) );\n        pet.setId( petDto.getId() );\n        pet.setName( petDto.getName() );\n        pet.setBirthDate( petDto.getBirthDate() );\n        pet.setType( toPetType( petDto.getType() ) );\n        pet.setVisits( visitDtoListToVisitList( petDto.getVisits() ) );\n\n        return pet;\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\target\generated-sources\annotations\org\springframework\samples\petclinic\mapper\PetMapperImpl.java","","PetMapperImpl","toPet","Pet","PetFieldsDto petFieldsDto","{\n        if ( petFieldsDto == null ) {\n            return null;\n        }\n\n        Pet pet = new Pet();\n\n        pet.setName( petFieldsDto.getName() );\n        pet.setBirthDate( petFieldsDto.getBirthDate() );\n        pet.setType( toPetType( petFieldsDto.getType() ) );\n\n        return pet;\n    }","","@Override public",""
