FilePath,Package,Class,Method Name,Return Type,Parameters,Function Body,Throws,Modifiers,Generics
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listbook\BookListController.java,,BookListController,loadData,void,,"{
        list.clear();

        DatabaseHandler handler = DatabaseHandler.getInstance();
        String qu = ""SELECT * FROM BOOK"";
        ResultSet rs = handler.execQuery(qu);
        try {
            while (rs.next()) {
                String titlex = rs.getString(""title"");
                String author = rs.getString(""author"");
                String id = rs.getString(""id"");
                String publisher = rs.getString(""publisher"");
                Boolean avail = rs.getBoolean(""isAvail"");

                list.add(new Book(titlex, id, author, publisher, avail));

            }
        } catch (SQLException ex) {
            Logger.getLogger(BookAddController.class.getName()).log(Level.SEVERE, null, ex);
        }

        tableView.setItems(list);
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listbook\BookListController.java,,BookListController,handleBookDeleteOption,void,ActionEvent event,"{
        //Fetch the selected row
        Book selectedForDeletion = tableView.getSelectionModel().getSelectedItem();
        if (selectedForDeletion == null) {
            AlertMaker.showErrorMessage(""No book selected"", ""Please select a book for deletion."");
            return;
        }
        if (DatabaseHandler.getInstance().isBookAlreadyIssued(selectedForDeletion)) {
            AlertMaker.showErrorMessage(""Cant be deleted"", ""This book is already issued and cant be deleted."");
            return;
        }
        Alert alert = new Alert(Alert.AlertType.CONFIRMATION);
        alert.setTitle(""Deleting book"");
        alert.setContentText(""Are you sure want to delete the book "" + selectedForDeletion.getTitle() + "" ?"");
        Optional<ButtonType> answer = alert.showAndWait();
        if (answer.get() == ButtonType.OK) {
            Boolean result = DatabaseHandler.getInstance().deleteBook(selectedForDeletion);
            if (result) {
                AlertMaker.showSimpleAlert(""Book deleted"", selectedForDeletion.getTitle() + "" was deleted successfully."");
                list.remove(selectedForDeletion);
            } else {
                AlertMaker.showSimpleAlert(""Failed"", selectedForDeletion.getTitle() + "" could not be deleted"");
            }
        } else {
            AlertMaker.showSimpleAlert(""Deletion cancelled"", ""Deletion process cancelled"");
        }
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listbook\BookListController.java,,BookListController,handleBookEditOption,void,ActionEvent event,"{
        //Fetch the selected row
        Book selectedForEdit = tableView.getSelectionModel().getSelectedItem();
        if (selectedForEdit == null) {
            AlertMaker.showErrorMessage(""No book selected"", ""Please select a book for edit."");
            return;
        }
        try {
            FXMLLoader loader = new FXMLLoader(getClass().getResource(""/library/assistant/ui/addbook/add_book.fxml""));
            Parent parent = loader.load();

            BookAddController controller = (BookAddController) loader.getController();
            controller.inflateUI(selectedForEdit);

            Stage stage = new Stage(StageStyle.DECORATED);
            stage.setTitle(""Edit Book"");
            stage.setScene(new Scene(parent));
            stage.show();
            LibraryAssistantUtil.setStageIcon(stage);

            stage.setOnHiding((e) -> {
                handleRefresh(new ActionEvent());
            });

        } catch (IOException ex) {
            Logger.getLogger(MainController.class.getName()).log(Level.SEVERE, null, ex);
        }
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listbook\BookListController.java,,BookListController,handleRefresh,void,ActionEvent event,"{
        loadData();
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listbook\BookListController.java,,BookListController,exportAsPDF,void,ActionEvent event,"{
        List<List> printData = new ArrayList<>();
        String[] headers = {""   Title   "", ""ID"", ""  Author  "", ""  Publisher "", ""Avail""};
        printData.add(Arrays.asList(headers));
        for (Book book : list) {
            List<String> row = new ArrayList<>();
            row.add(book.getTitle());
            row.add(book.getId());
            row.add(book.getAuthor());
            row.add(book.getPublisher());
            row.add(book.getAvailabilty());
            printData.add(row);
        }
        LibraryAssistantUtil.initPDFExprot(rootPane, contentPane, getStage(), printData);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listbook\BookListController.java,,BookListController,closeStage,void,ActionEvent event,"{
        getStage().close();
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listbook\BookListController.java,,Book,getTitle,String,,"{
            return title.get();
        }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listbook\BookListController.java,,Book,getId,String,,"{
            return id.get();
        }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listbook\BookListController.java,,Book,getAuthor,String,,"{
            return author.get();
        }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listbook\BookListController.java,,Book,getPublisher,String,,"{
            return publisher.get();
        }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listbook\BookListController.java,,Book,getAvailabilty,String,,"{
            return availabilty.get();
        }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listbook\BookListLoader.java,,BookListLoader,start,void,Stage stage,"{
        Parent root = FXMLLoader.load(getClass().getResource(""book_list.fxml""));
        
        Scene scene = new Scene(root);
        
        stage.setScene(scene);
        stage.show();
    }",throws Exception,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listbook\BookListLoader.java,,BookListLoader,main,void,String[] args,"{
        launch(args);
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listmember\MemberListController.java,,MemberListController,initialize,void,"URL url, ResourceBundle rb","{
        initCol();
        loadData();
    }",,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listmember\MemberListController.java,,MemberListController,initCol,void,,"{
        nameCol.setCellValueFactory(new PropertyValueFactory<>(""name""));
        idCol.setCellValueFactory(new PropertyValueFactory<>(""id""));
        mobileCol.setCellValueFactory(new PropertyValueFactory<>(""mobile""));
        emailCol.setCellValueFactory(new PropertyValueFactory<>(""email""));
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listmember\MemberListController.java,,MemberListController,getStage,Stage,,"{
        return (Stage) tableView.getScene().getWindow();
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listmember\MemberListController.java,,MemberListController,loadData,void,,"{
        list.clear();

        DatabaseHandler handler = DatabaseHandler.getInstance();
        String qu = ""SELECT * FROM MEMBER"";
        ResultSet rs = handler.execQuery(qu);
        try {
            while (rs.next()) {
                String name = rs.getString(""name"");
                String mobile = rs.getString(""mobile"");
                String id = rs.getString(""id"");
                String email = rs.getString(""email"");

                list.add(new Member(name, id, mobile, email));

            }
        } catch (SQLException ex) {
            Logger.getLogger(BookAddController.class.getName()).log(Level.SEVERE, null, ex);
        }

        tableView.setItems(list);
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listmember\MemberListController.java,,MemberListController,handleMemberDelete,void,ActionEvent event,"{
        //Fetch the selected row
        MemberListController.Member selectedForDeletion = tableView.getSelectionModel().getSelectedItem();
        if (selectedForDeletion == null) {
            AlertMaker.showErrorMessage(""No member selected"", ""Please select a member for deletion."");
            return;
        }
        if (DatabaseHandler.getInstance().isMemberHasAnyBooks(selectedForDeletion)) {
            AlertMaker.showErrorMessage(""Cant be deleted"", ""This member has some books."");
            return;
        }
        Alert alert = new Alert(Alert.AlertType.CONFIRMATION);
        alert.setTitle(""Deleting book"");
        alert.setContentText(""Are you sure want to delete "" + selectedForDeletion.getName() + "" ?"");
        Optional<ButtonType> answer = alert.showAndWait();
        if (answer.get() == ButtonType.OK) {
            Boolean result = DatabaseHandler.getInstance().deleteMember(selectedForDeletion);
            if (result) {
                AlertMaker.showSimpleAlert(""Book deleted"", selectedForDeletion.getName() + "" was deleted successfully."");
                list.remove(selectedForDeletion);
            } else {
                AlertMaker.showSimpleAlert(""Failed"", selectedForDeletion.getName() + "" could not be deleted"");
            }
        } else {
            AlertMaker.showSimpleAlert(""Deletion cancelled"", ""Deletion process cancelled"");
        }
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listmember\MemberListController.java,,MemberListController,handleRefresh,void,ActionEvent event,"{
        loadData();
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listmember\MemberListController.java,,MemberListController,handleMemberEdit,void,ActionEvent event,"{
        //Fetch the selected row
        Member selectedForEdit = tableView.getSelectionModel().getSelectedItem();
        if (selectedForEdit == null) {
            AlertMaker.showErrorMessage(""No member selected"", ""Please select a member for edit."");
            return;
        }
        try {
            FXMLLoader loader = new FXMLLoader(getClass().getResource(""/library/assistant/ui/addmember/member_add.fxml""));
            Parent parent = loader.load();

            MemberAddController controller = (MemberAddController) loader.getController();
            controller.infalteUI(selectedForEdit);

            Stage stage = new Stage(StageStyle.DECORATED);
            stage.setTitle(""Edit Member"");
            stage.setScene(new Scene(parent));
            stage.show();
            LibraryAssistantUtil.setStageIcon(stage);

            stage.setOnHiding((e) -> {
                handleRefresh(new ActionEvent());
            });

        } catch (IOException ex) {
            Logger.getLogger(MainController.class.getName()).log(Level.SEVERE, null, ex);
        }
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listmember\MemberListController.java,,MemberListController,exportAsPDF,void,ActionEvent event,"{
        List<List> printData = new ArrayList<>();
        String[] headers = {""   Name    "", ""ID"", ""Mobile"", ""    Email   ""};
        printData.add(Arrays.asList(headers));
        for (Member member : list) {
            List<String> row = new ArrayList<>();
            row.add(member.getName());
            row.add(member.getId());
            row.add(member.getMobile());
            row.add(member.getEmail());
            printData.add(row);
        }
        LibraryAssistantUtil.initPDFExprot(rootPane, contentPane, getStage(), printData);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listmember\MemberListController.java,,MemberListController,closeStage,void,ActionEvent event,"{
        getStage().close();
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listmember\MemberListController.java,,Member,getName,String,,"{
            return name.get();
        }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listmember\MemberListController.java,,Member,getId,String,,"{
            return id.get();
        }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listmember\MemberListController.java,,Member,getMobile,String,,"{
            return mobile.get();
        }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listmember\MemberListController.java,,Member,getEmail,String,,"{
            return email.get();
        }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listmember\MemberListLoader.java,,MemberListLoader,start,void,Stage stage,"{
        Parent root = FXMLLoader.load(getClass().getResource(""member_list.fxml""));
        
        Scene scene = new Scene(root);
        
        stage.setScene(scene);
        stage.show();
    }",throws Exception,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\listmember\MemberListLoader.java,,MemberListLoader,main,void,String[] args,"{
        launch(args);
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\login\LoginController.java,,LoginController,initialize,void,"URL url, ResourceBundle rb","{
        preference = Preferences.getPreferences();
    }",,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\login\LoginController.java,,LoginController,handleLoginButtonAction,void,ActionEvent event,"{
        String uname = StringUtils.trimToEmpty(username.getText());
        String pword = DigestUtils.shaHex(password.getText());

        if (uname.equals(preference.getUsername()) && pword.equals(preference.getPassword())) {
            closeStage();
            loadMain();
            LOGGER.log(Level.INFO, ""User successfully logged in {}"", uname);
        }
        else {
            username.getStyleClass().add(""wrong-credentials"");
            password.getStyleClass().add(""wrong-credentials"");
        }
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\login\LoginController.java,,LoginController,handleCancelButtonAction,void,ActionEvent event,"{
        System.exit(0);
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\login\LoginController.java,,LoginController,closeStage,void,,"{
        ((Stage) username.getScene().getWindow()).close();
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\login\LoginController.java,,LoginController,loadMain,void,,"{
        try {
            Parent parent = FXMLLoader.load(getClass().getResource(""/library/assistant/ui/main/main.fxml""));
            Stage stage = new Stage(StageStyle.DECORATED);
            stage.setTitle(""Library Assistant"");
            stage.setScene(new Scene(parent));
            stage.show();
            LibraryAssistantUtil.setStageIcon(stage);
        }
        catch (IOException ex) {
            LOGGER.log(Level.ERROR, ""{}"", ex);
        }
    }",,,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\mail\TestMailController.java,,TestMailController,initialize,void,"URL url, ResourceBundle rb","{
        // TODO
    }",,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\mail\TestMailController.java,,TestMailController,setMailServerInfo,void,MailServerInfo mailServerInfo,"{
        this.mailServerInfo = mailServerInfo;
    }",,public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\mail\TestMailController.java,,TestMailController,handleStartAction,void,ActionEvent event,"{
        String toAddress = recepientAddressInput.getText();
        if (LibraryAssistantUtil.validateEmailAddress(toAddress)) {
            EmailUtil.sendTestMail(mailServerInfo, toAddress, this);
            progressBar.setVisible(true);
        } else {
            AlertMaker.showErrorMessage(""Failed"", ""Invalid email address!"");
        }
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\mail\TestMailController.java,,TestMailController,taskCompleted,Object,Object val,"{
        LOGGER.log(Level.INFO, ""Callback received from Email Sender client {}"", val);
        boolean result = (boolean) val;
        Platform.runLater(() -> {
            if (result) {
                AlertMaker.showSimpleAlert(""Success"", ""Email successfully sent!"");
            } else {
                AlertMaker.showErrorMessage(""Failed"", ""Something went wrong!"");
            }
            progressBar.setVisible(false);
        });
        return true;
    }",,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\Main.java,,Main,start,void,Stage stage,"{
        Parent root = FXMLLoader.load(getClass().getResource(""/library/assistant/ui/login/login.fxml""));

        Scene scene = new Scene(root);

        stage.setScene(scene);
        stage.show();
        stage.setTitle(""Library Assistant Login"");

        LibraryAssistantUtil.setStageIcon(stage);

        new Thread(() -> {
            ExceptionUtil.init();
            DatabaseHandler.getInstance();
        }).start();
    }",throws Exception,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\Main.java,,Main,main,void,String[] args,"{
        Long startTime = System.currentTimeMillis();
        LOGGER.log(Level.INFO, ""Library Assistant launched on {}"", LibraryAssistantUtil.formatDateTimeString(startTime));
        launch(args);
        Runtime.getRuntime().addShutdownHook(new Thread() {
            @Override
            public void run() {
                Long exitTime = System.currentTimeMillis();
                LOGGER.log(Level.INFO, ""Library Assistant is closing on {}. Used for {} ms"", LibraryAssistantUtil.formatDateTimeString(startTime), exitTime);
            }
        });
    }",,public static,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\Main.java,,Main,run,void,,"{
                Long exitTime = System.currentTimeMillis();
                LOGGER.log(Level.INFO, ""Library Assistant is closing on {}. Used for {} ms"", LibraryAssistantUtil.formatDateTimeString(startTime), exitTime);
            }",,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,initialize,void,"URL url, ResourceBundle rb","{
        databaseHandler = DatabaseHandler.getInstance();

        initDrawer();
        initGraphs();
        initComponents();
    }",,@Override public,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,loadBookInfo,void,ActionEvent event,"{
        clearBookCache();
        enableDisableGraph(false);

        String id = bookIDInput.getText();
        ResultSet rs = DataHelper.getBookInfoWithIssueData(id);
        Boolean flag = false;
        try {
            if (rs.next()) {
                String bName = rs.getString(""title"");
                String bAuthor = rs.getString(""author"");
                Boolean bStatus = rs.getBoolean(""isAvail"");
                Timestamp issuedOn = rs.getTimestamp(""issueTime"");

                bookName.setText(bName);
                bookAuthor.setText(bAuthor);
                String status = (bStatus) ? BOOK_AVAILABLE : String.format(""Issued on %s"", LibraryAssistantUtil.getDateString(new Date(issuedOn.getTime())));
                if (!bStatus) {
                    bookStatus.getStyleClass().add(""not-available"");
                } else {
                    bookStatus.getStyleClass().remove(""not-available"");
                }
                bookStatus.setText(status);

                flag = true;
            }

            if (!flag) {
                bookName.setText(NO_SUCH_BOOK_AVAILABLE);
            } else {
                memberIDInput.requestFocus();
            }

        } catch (SQLException ex) {
            Logger.getLogger(MainController.class.getName()).log(Level.SEVERE, null, ex);
        }
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,clearBookCache,void,,"{
        bookName.setText("""");
        bookAuthor.setText("""");
        bookStatus.setText("""");
    }",,,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,clearMemberCache,void,,"{
        memberName.setText("""");
        memberMobile.setText("""");
    }",,,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,loadMemberInfo,void,ActionEvent event,"{
        clearMemberCache();
        enableDisableGraph(false);

        String id = memberIDInput.getText();
        String qu = ""SELECT * FROM MEMBER WHERE id = '"" + id + ""'"";
        ResultSet rs = databaseHandler.execQuery(qu);
        Boolean flag = false;
        try {
            while (rs.next()) {
                String mName = rs.getString(""name"");
                String mMobile = rs.getString(""mobile"");

                memberName.setText(mName);
                memberMobile.setText(mMobile);

                flag = true;
            }

            if (!flag) {
                memberName.setText(NO_SUCH_MEMBER_AVAILABLE);
            } else {
                btnIssue.requestFocus();
            }
        } catch (SQLException ex) {
            Logger.getLogger(MainController.class.getName()).log(Level.SEVERE, null, ex);
        }
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,loadIssueOperation,void,ActionEvent event,"{
        if (checkForIssueValidity()) {
            JFXButton btn = new JFXButton(""Okay!"");
            AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(btn), ""Invalid Input"", null);
            return;
        }
        if (bookStatus.getText().equals(BOOK_NOT_AVAILABLE)) {
            JFXButton btn = new JFXButton(""Okay!"");
            JFXButton viewDetails = new JFXButton(""View Details"");
            viewDetails.addEventHandler(MouseEvent.MOUSE_CLICKED, (MouseEvent e) -> {
                String bookToBeLoaded = bookIDInput.getText();
                bookID.setText(bookToBeLoaded);
                bookID.fireEvent(new ActionEvent());
                mainTabPane.getSelectionModel().select(renewTab);
            });
            AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(btn, viewDetails), ""Already issued book"", ""This book is already issued. Cant process issue request"");
            return;
        }

        String memberID = memberIDInput.getText();
        String bookID = bookIDInput.getText();

        JFXButton yesButton = new JFXButton(""YES"");
        yesButton.addEventHandler(MouseEvent.MOUSE_CLICKED, (MouseEvent event1) -> {
            String str = ""INSERT INTO ISSUE(memberID,bookID) VALUES (""
                    + ""'"" + memberID + ""',""
                    + ""'"" + bookID + ""')"";
            String str2 = ""UPDATE BOOK SET isAvail = false WHERE id = '"" + bookID + ""'"";
            System.out.println(str + "" and "" + str2);

            if (databaseHandler.execAction(str) && databaseHandler.execAction(str2)) {
                JFXButton button = new JFXButton(""Done!"");
                button.setOnAction((actionEvent) -> {
                    bookIDInput.requestFocus();
                });
                AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(button), ""Book Issue Complete"", null);
                refreshGraphs();
            } else {
                JFXButton button = new JFXButton(""Okay.I'll Check"");
                AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(button), ""Issue Operation Failed"", null);
            }
            clearIssueEntries();
        });
        JFXButton noButton = new JFXButton(""NO"");
        noButton.addEventHandler(MouseEvent.MOUSE_CLICKED, (MouseEvent event1) -> {
            JFXButton button = new JFXButton(""That's Okay"");
            AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(button), ""Issue Cancelled"", null);
            clearIssueEntries();
        });
        AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(yesButton, noButton), ""Confirm Issue"",
                String.format(""Are you sure want to issue the book '%s' to '%s' ?"", bookName.getText(), memberName.getText()));
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,loadBookInfo2,void,ActionEvent event,"{
        clearEntries();
        ObservableList<String> issueData = FXCollections.observableArrayList();
        isReadyForSubmission = false;

        try {
            String id = bookID.getText();
            String myQuery = ""SELECT ISSUE.bookID, ISSUE.memberID, ISSUE.issueTime, ISSUE.renew_count,\n""
                    + ""MEMBER.name, MEMBER.mobile, MEMBER.email,\n""
                    + ""BOOK.title, BOOK.author, BOOK.publisher\n""
                    + ""FROM ISSUE\n""
                    + ""LEFT JOIN MEMBER\n""
                    + ""ON ISSUE.memberID=MEMBER.ID\n""
                    + ""LEFT JOIN BOOK\n""
                    + ""ON ISSUE.bookID=BOOK.ID\n""
                    + ""WHERE ISSUE.bookID='"" + id + ""'"";
            ResultSet rs = databaseHandler.execQuery(myQuery);
            if (rs.next()) {
                memberNameHolder.setText(rs.getString(""name""));
                memberContactHolder.setText(rs.getString(""mobile""));
                memberEmailHolder.setText(rs.getString(""email""));

                bookNameHolder.setText(rs.getString(""title""));
                bookAuthorHolder.setText(rs.getString(""author""));
                bookPublisherHolder.setText(rs.getString(""publisher""));

                Timestamp mIssueTime = rs.getTimestamp(""issueTime"");
                Date dateOfIssue = new Date(mIssueTime.getTime());
                issueDateHolder.setText(LibraryAssistantUtil.formatDateTimeString(dateOfIssue));
                Long timeElapsed = System.currentTimeMillis() - mIssueTime.getTime();
                Long days = TimeUnit.DAYS.convert(timeElapsed, TimeUnit.MILLISECONDS) + 1;
                String daysElapsed = String.format(""Used %d days"", days);
                numberDaysHolder.setText(daysElapsed);
                Float fine = LibraryAssistantUtil.getFineAmount(days.intValue());
                if (fine > 0) {
                    fineInfoHolder.setText(String.format(""Fine : %.2f"", LibraryAssistantUtil.getFineAmount(days.intValue())));
                } else {
                    fineInfoHolder.setText("""");
                }

                isReadyForSubmission = true;
                disableEnableControls(true);
                submissionDataContainer.setOpacity(1);
            } else {
                JFXButton button = new JFXButton(""Okay.I'll Check"");
                AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(button), ""No such Book Exists in Issue Database"", null);
            }
        } catch (Exception e) {
            e.printStackTrace();
        }

    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,loadSubmissionOp,void,ActionEvent event,"{
        if (!isReadyForSubmission) {
            JFXButton btn = new JFXButton(""Okay!"");
            AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(btn), ""Please select a book to submit"", ""Cant simply submit a null book :-)"");
            return;
        }

        JFXButton yesButton = new JFXButton(""YES, Please"");
        yesButton.addEventHandler(MouseEvent.MOUSE_CLICKED, (MouseEvent ev) -> {
            String id = bookID.getText();
            String ac1 = ""DELETE FROM ISSUE WHERE BOOKID = '"" + id + ""'"";
            String ac2 = ""UPDATE BOOK SET ISAVAIL = TRUE WHERE ID = '"" + id + ""'"";

            if (databaseHandler.execAction(ac1) && databaseHandler.execAction(ac2)) {
                JFXButton btn = new JFXButton(""Done!"");
                btn.setOnAction((actionEvent) -> {
                    bookID.requestFocus();
                });
                AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(btn), ""Book has been submitted"", null);
                disableEnableControls(false);
                submissionDataContainer.setOpacity(0);
            } else {
                JFXButton btn = new JFXButton(""Okay.I'll Check"");
                AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(btn), ""Submission Has Been Failed"", null);
            }
        });
        JFXButton noButton = new JFXButton(""No, Cancel"");
        noButton.addEventHandler(MouseEvent.MOUSE_CLICKED, (MouseEvent ev) -> {
            JFXButton btn = new JFXButton(""Okay!"");
            AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(btn), ""Submission Operation cancelled"", null);
        });

        AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(yesButton, noButton), ""Confirm Submission Operation"", ""Are you sure want to return the book ?"");
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,loadRenewOp,void,ActionEvent event,"{
        if (!isReadyForSubmission) {
            JFXButton btn = new JFXButton(""Okay!"");
            AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(btn), ""Please select a book to renew"", null);
            return;
        }
        JFXButton yesButton = new JFXButton(""YES, Please"");
        yesButton.addEventHandler(MouseEvent.MOUSE_CLICKED, (MouseEvent event1) -> {
            String ac = ""UPDATE ISSUE SET issueTime = CURRENT_TIMESTAMP, renew_count = renew_count+1 WHERE BOOKID = '"" + bookID.getText() + ""'"";
            System.out.println(ac);
            if (databaseHandler.execAction(ac)) {
                JFXButton btn = new JFXButton(""Alright!"");
                AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(btn), ""Book Has Been Renewed"", null);
                disableEnableControls(false);
                submissionDataContainer.setOpacity(0);
            } else {
                JFXButton btn = new JFXButton(""Okay!"");
                AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(btn), ""Renew Has Been Failed"", null);
            }
        });
        JFXButton noButton = new JFXButton(""No, Don't!"");
        noButton.addEventHandler(MouseEvent.MOUSE_CLICKED, (MouseEvent event1) -> {
            JFXButton btn = new JFXButton(""Okay!"");
            AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(btn), ""Renew Operation cancelled"", null);
        });
        AlertMaker.showMaterialDialog(rootPane, rootAnchorPane, Arrays.asList(yesButton, noButton), ""Confirm Renew Operation"", ""Are you sure want to renew the book ?"");
    }",,@FXML private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,getStage,Stage,,"{
        return (Stage) rootPane.getScene().getWindow();
    }",,private,
C:\Users\divchauhan\Downloads\Library-Assistant-master\Library-Assistant-master\src\library\assistant\ui\main\MainController.java,,MainController,handleMenuClose,void,ActionEvent event,"{
        getStage().close();
    }",,@FXML private,
